t,mode,x,y,z,force_n,target_n,v_norm_cmd_mps,v_lat_mps,obstacle_active
11.97,approach,-0.0128,0.5,0.0522,0.0,10.0,0.02,0.0,0
11.98,approach,-0.0128,0.5,0.052,0.0,10.0,0.02,0.0,0
11.99,approach,-0.0128,0.5,0.0518,0.0,10.0,0.02,0.0,0
12.0,approach,-0.0128,0.5,0.0516,0.0,10.0,0.02,0.0,0
12.01,approach,-0.0128,0.5,0.0514,0.0,10.0,0.02,0.0,0
12.02,approach,-0.0128,0.5,0.0512,0.0,10.0,0.02,0.0,0
12.03,approach,-0.0128,0.5,0.051,0.0,10.0,0.02,0.0,0
12.04,approach,-0.0128,0.5,0.0508,0.0,10.0,0.02,0.0,0
12.05,approach,-0.0128,0.5,0.0506,0.0,10.0,0.02,0.0,0
12.06,approach,-0.0128,0.5,0.0504,0.0,10.0,0.02,0.0,0
12.07,approach,-0.0128,0.5,0.0502,0.0,10.0,0.02,0.0,0
12.08,approach,-0.0128,0.5,0.05,0.0,10.0,0.02,0.0,0
12.09,approach,-0.0128,0.5,0.0498,-0.018,10.0,0.02,0.0,0
12.1,approach,-0.0128,0.5,0.0496,0.44,10.0,0.02,0.0,0
12.11,approach,-0.0128,0.5,0.0494,0.886,10.0,0.02,0.0,0
12.12,approach,-0.0128,0.5,0.0492,1.131,10.0,0.02,0.0,0
12.13,approach,-0.0128,0.5,0.049,1.62,10.0,0.02,0.0,0
12.14,approach,-0.0128,0.5,0.0488,1.948,10.0,0.02,0.0,0
12.15,force,-0.0148,0.5,0.04861,2.424,10.0,0.019,0.2,0
12.16,force,-0.0168,0.5,0.04843,2.774,10.0,0.0182,0.2,0
12.17,force,-0.0188,0.5,0.04825,3.053,10.0,0.0176,0.2,0
12.18,force,-0.0208,0.5,0.04809,3.543,10.0,0.0164,0.2,0
12.19,force,-0.0228,0.5,0.04793,3.795,10.0,0.0159,0.2,0
12.2,force,-0.0248,0.5,0.04778,4.115,10.0,0.0151,0.2,0
12.21,force,-0.0268,0.5,0.04763,4.391,10.0,0.0145,0.2,0
12.22,force,-0.0288,0.5,0.0475,4.701,10.0,0.0138,0.2,0
12.23,force,-0.0308,0.5,0.04737,5.03,10.0,0.013,0.2,0
12.24,force,-0.0328,0.5,0.04724,5.259,10.0,0.0125,0.2,0
12.25,force,-0.0348,0.5,0.04712,5.534,10.0,0.0118,0.2,0
12.26,force,-0.0368,0.5,0.04701,5.772,10.0,0.0113,0.2,0
12.27,force,-0.0388,0.5,0.0469,6.046,10.0,0.0106,0.2,0
12.28,force,-0.0408,0.5,0.0468,6.175,10.0,0.0103,0.2,0
12.29,force,-0.0428,0.5,0.0467,6.325,10.0,0.01,0.2,0
12.3,force,-0.0448,0.5,0.04661,6.652,10.0,0.0092,0.2,0
12.31,force,-0.0468,0.5,0.04652,6.766,10.0,0.009,0.2,0
12.32,force,-0.0488,0.5,0.04644,7.018,10.0,0.0084,0.2,0
12.33,force,-0.0508,0.5,0.04635,7.149,10.0,0.0081,0.2,0
12.34,force,-0.0528,0.5,0.04628,7.284,10.0,0.0078,0.2,0
12.35,force,-0.0548,0.5,0.0462,7.463,10.0,0.0073,0.2,0
12.36,force,-0.0568,0.5,0.04614,7.69,10.0,0.0068,0.2,0
12.37,force,-0.0588,0.5,0.04607,7.832,10.0,0.0065,0.2,0
12.38,force,-0.0608,0.5,0.04601,7.861,10.0,0.0064,0.2,0
12.39,force,-0.0628,0.5,0.04595,7.993,10.0,0.0061,0.2,0
12.4,force,-0.0648,0.5,0.04589,8.161,10.0,0.0057,0.2,0
12.41,force,-0.0668,0.5,0.04583,8.178,10.0,0.0057,0.2,0
12.42,force,-0.0688,0.5,0.04578,8.351,10.0,0.0052,0.2,0
12.43,force,-0.0708,0.5,0.04573,8.438,10.0,0.005,0.2,0
12.44,force,-0.0728,0.5,0.04568,8.556,10.0,0.0048,0.2,0
12.45,force,-0.0748,0.5,0.04564,8.594,10.0,0.0047,0.2,0
12.46,force,-0.0768,0.5,0.04559,8.65,10.0,0.0046,0.2,0
12.47,force,-0.0788,0.5,0.04555,8.717,10.0,0.0044,0.2,0
12.48,force,-0.0808,0.5,0.04551,8.853,10.0,0.0041,0.2,0
12.49,force,-0.0828,0.5,0.04547,8.967,10.0,0.0038,0.2,0
12.5,force,-0.0848,0.5,0.04543,9.051,10.0,0.0036,0.2,0
12.51,force,-0.0868,0.5,0.0454,9.235,10.0,0.0031,0.2,0
12.52,force,-0.0888,0.5,0.04537,9.256,10.0,0.0031,0.2,0
12.53,force,-0.0908,0.5,0.04534,9.215,10.0,0.0032,0.2,0
12.54,force,-0.0928,0.5,0.04531,9.345,10.0,0.0029,0.2,0
12.55,force,-0.0948,0.5,0.04528,9.365,10.0,0.0029,0.2,0
12.56,force,-0.0968,0.5,0.04525,9.428,10.0,0.0027,0.2,0
12.57,force,-0.0988,0.5,0.04523,9.506,10.0,0.0025,0.2,0
12.58,force,-0.1008,0.5,0.0452,9.577,10.0,0.0023,0.2,0
12.59,force,-0.1028,0.5,0.04518,9.576,10.0,0.0023,0.2,0
12.6,force,-0.1048,0.5,0.04516,9.693,10.0,0.0021,0.2,0
12.61,force,-0.1068,0.5,0.04514,9.624,10.0,0.0022,0.2,0
12.62,force,-0.1088,0.5,0.04512,9.726,10.0,0.002,0.2,0
12.63,force,-0.1108,0.5,0.0451,9.895,10.0,0.0016,0.2,0
12.64,force,-0.1128,0.5,0.04508,9.808,10.0,0.0018,0.2,0
12.65,force,-0.1148,0.5,0.04507,9.904,10.0,0.0015,0.2,0
12.66,force,-0.1168,0.5,0.04505,9.867,10.0,0.0016,0.2,0
12.67,force,-0.1188,0.5,0.04504,9.924,10.0,0.0015,0.2,0
12.68,force,-0.1208,0.5,0.04502,9.922,10.0,0.0015,0.2,0
12.69,force,-0.1228,0.5,0.04501,9.946,10.0,0.0014,0.2,0
12.7,force,-0.1248,0.5,0.04499,9.945,10.0,0.0014,0.2,0
12.71,force,-0.1268,0.5,0.04498,10.034,10.0,0.0012,0.2,0
12.72,force,-0.1288,0.5,0.04497,9.994,10.0,0.0013,0.2,0
12.73,force,-0.1308,0.5,0.04496,10.096,10.0,0.0011,0.2,0
12.74,force,-0.1328,0.5,0.04495,10.138,10.0,0.001,0.2,0
12.75,force,-0.1348,0.5,0.04494,10.122,10.0,0.001,0.2,0
12.76,force,-0.1368,0.5,0.04493,10.109,10.0,0.001,0.2,0
12.77,force,-0.1388,0.5,0.04492,10.166,10.0,0.0009,0.2,0
12.78,force,-0.1408,0.5,0.04491,10.146,10.0,0.0009,0.2,0
12.79,force,-0.1428,0.5,0.0449,10.227,10.0,0.0007,0.2,0
12.8,force,-0.1448,0.5,0.04489,10.103,10.0,0.001,0.2,0
12.81,force,-0.1468,0.5,0.04488,10.198,10.0,0.0008,0.2,0
12.82,force,-0.1488,0.5,0.04488,10.131,10.0,0.001,0.2,0
12.83,force,-0.1508,0.5,0.04487,10.175,10.0,0.0008,0.2,0
12.84,force,-0.1528,0.5,0.04486,10.335,10.0,0.0004,0.2,0
12.85,force,-0.1548,0.5,0.04486,10.32,10.0,0.0005,0.2,0
12.86,force,-0.1568,0.5,0.04485,10.249,10.0,0.0007,0.2,0
12.87,force,-0.1588,0.5,0.04484,10.223,10.0,0.0007,0.2,0
12.88,force,-0.1608,0.5,0.04484,10.164,10.0,0.0009,0.2,0
12.89,force,-0.1628,0.5,0.04483,10.303,10.0,0.0005,0.2,0
12.9,force,-0.1648,0.5,0.04483,10.461,10.0,0.0001,0.2,0
12.91,force,-0.1668,0.5,0.04483,10.364,10.0,0.0004,0.2,0
12.92,force,-0.1688,0.5,0.04482,10.321,10.0,0.0005,0.2,0
12.93,force,-0.1708,0.5,0.04482,10.382,10.0,0.0003,0.2,0
12.94,force,-0.1728,0.5,0.04481,10.286,10.0,0.0005,0.2,0
12.95,force,-0.1748,0.5,0.04481,10.36,10.0,0.0003,0.2,0
12.96,force,-0.1768,0.5,0.04481,10.387,10.0,0.0003,0.2,0
12.97,force,-0.1788,0.5,0.0448,10.383,10.0,0.0003,0.2,0
12.98,force,-0.1808,0.5,0.0448,10.433,10.0,0.0002,0.2,0
12.99,force,-0.1828,0.5,0.0448,10.413,10.0,0.0002,0.2,0
13.0,force,-0.1848,0.5,0.0448,10.433,10.0,0.0001,0.2,0
13.01,force,-0.1868,0.5,0.0448,10.369,10.0,0.0003,0.2,0
13.02,force,-0.1888,0.5,0.04479,10.454,10.0,0.0001,0.2,0
13.03,force,-0.1908,0.5,0.04479,10.492,10.0,-0.0,0.2,0
13.04,force,-0.1928,0.5,0.04479,10.362,10.0,0.0003,0.2,0
13.05,force,-0.1948,0.5,0.04479,10.372,10.0,0.0003,0.2,0
13.06,force,-0.1968,0.5,0.04479,10.489,10.0,-0.0,0.2,0
13.07,force,-0.1988,0.5,0.04479,10.412,10.0,0.0002,0.2,0
13.08,force,-0.2008,0.5,0.04479,10.495,10.0,-0.0,0.2,0
13.09,force,-0.2028,0.5,0.04479,10.402,10.0,0.0002,0.2,0
13.1,force,-0.2048,0.5,0.04479,10.5,10.0,-0.0001,0.2,0
13.11,force,-0.2068,0.5,0.04479,10.433,10.0,0.0001,0.2,0
13.12,force,-0.2088,0.5,0.04479,10.441,10.0,0.0001,0.2,0
13.13,force,-0.2108,0.5,0.04479,10.508,10.0,-0.0001,0.2,0
13.14,force,-0.2128,0.5,0.04478,10.409,10.0,0.0001,0.2,0
13.15,force,-0.2148,0.5,0.04478,10.383,10.0,0.0002,0.2,0
13.16,force,-0.2168,0.5,0.04478,10.412,10.0,0.0001,0.2,0
13.17,force,-0.2188,0.5,0.04478,10.46,10.0,0.0,0.2,0
13.18,force,-0.2208,0.5,0.04478,10.359,10.0,0.0003,0.2,0
13.19,force,-0.2228,0.5,0.04478,10.474,10.0,-0.0,0.2,0
13.2,force,-0.2248,0.5,0.04478,10.414,10.0,0.0001,0.2,0
13.21,force,-0.2268,0.5,0.04478,10.501,10.0,-0.0001,0.2,0
13.22,force,-0.2288,0.5,0.04478,10.321,10.0,0.0003,0.2,0
13.23,force,-0.2308,0.5,0.04478,10.408,10.0,0.0001,0.2,0
13.24,force,-0.2328,0.5,0.04477,10.365,10.0,0.0002,0.2,0
13.25,force,-0.2348,0.5,0.04477,10.413,10.0,0.0001,0.2,0
13.26,force,-0.2368,0.5,0.04477,10.468,10.0,-0.0001,0.2,0
13.27,force,-0.2388,0.5,0.04477,10.446,10.0,-0.0,0.2,0
13.28,force,-0.2408,0.5,0.04477,10.442,10.0,0.0,0.2,0
13.29,force,-0.2428,0.5,0.04477,10.447,10.0,-0.0,0.2,0
13.3,force,-0.2448,0.5,0.04477,10.464,10.0,-0.0001,0.2,0
13.31,force,-0.2468,0.5,0.04477,10.403,10.0,0.0001,0.2,0
13.32,force,-0.2488,0.5,0.04477,10.49,10.0,-0.0001,0.2,0
13.33,force,-0.2508,0.5,0.04478,10.485,10.0,-0.0001,0.2,0
13.34,force,-0.2528,0.5,0.04478,10.469,10.0,-0.0001,0.2,0
13.35,force,-0.2548,0.5,0.04478,10.475,10.0,-0.0001,0.2,0
13.36,force,-0.2568,0.5,0.04478,10.46,10.0,-0.0001,0.2,0
13.37,force,-0.2588,0.5,0.04478,10.545,10.0,-0.0003,0.2,0
13.38,force,-0.2608,0.5,0.04478,10.433,10.0,-0.0,0.2,0
13.39,force,-0.2628,0.5,0.04478,10.422,10.0,0.0,0.2,0
13.4,force,-0.2648,0.5,0.04478,10.399,10.0,0.0001,0.2,0
13.41,force,-0.2668,0.5,0.04478,10.387,10.0,0.0001,0.2,0
13.42,force,-0.2688,0.5,0.04478,10.378,10.0,0.0001,0.2,0
13.43,force,-0.2708,0.5,0.04478,10.397,10.0,0.0,0.2,0
13.44,force,-0.2728,0.5,0.04478,10.439,10.0,-0.0001,0.2,0
13.45,force,-0.2748,0.5,0.04478,10.458,10.0,-0.0001,0.2,0
13.46,force,-0.2768,0.5,0.04478,10.442,10.0,-0.0001,0.2,0
13.47,force,-0.2788,0.5,0.04478,10.399,10.0,0.0,0.2,0
13.48,force,-0.2808,0.5,0.04478,10.483,10.0,-0.0002,0.2,0
13.49,force,-0.2828,0.5,0.04478,10.471,10.0,-0.0002,0.2,0
13.5,force,-0.2848,0.5,0.04478,10.423,10.0,-0.0,0.2,0
13.51,force,-0.2868,0.5,0.04478,10.397,10.0,0.0,0.2,0
13.52,force,-0.2888,0.5,0.04479,10.458,10.0,-0.0001,0.2,0
13.53,force,-0.2908,0.5,0.04479,10.437,10.0,-0.0001,0.2,0
13.54,force,-0.2928,0.5,0.04479,10.353,10.0,0.0001,0.2,0
13.55,force,-0.2948,0.5,0.04479,10.424,10.0,-0.0001,0.2,0
13.56,force,-0.2968,0.5,0.04479,10.439,10.0,-0.0001,0.2,0
13.57,force,-0.2988,0.5,0.04479,10.379,10.0,0.0,0.2,0
13.58,force,-0.3008,0.5,0.04479,10.434,10.0,-0.0001,0.2,0
